"행정구역별(1)",행정구역별(2),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별(1)",행정구역별(2),발생건수 (건),발생건수 (건),발생건수 (건),사망자수 (명),사망자수 (명),부상자수 (명),부상자수 (명),주민등록인구수(등록외국인포함) (명),사고유형별 (건),사고유형별 (건),사고유형별 (건),사고유형별 (건),사고유형별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건)
"행정구역별(1)",행정구역별(2),소계,자동차1만대당,자동차수 (대),소계,인구10만명당,소계,인구10만명당,소계,소계,차대사람,차대차,차량단독,기타,소계,승용차,승합차,화물,특수,이륜차,기타
"인천광역시",소계,8505,50.7,1676442,91,3.0,11950,396.9,3010476,8505,1530,6750,225,0,8505,5759,496,1033,85,571,561
"인천광역시",중구,486,63.5,76574,7,4.9,757,527.0,143656,486,54,418,14,0,486,312,25,74,22,24,29
"인천광역시",동구,153,55.9,27387,4,6.3,198,312.3,63397,153,38,108,7,0,153,99,8,26,1,12,7
"인천광역시",미추홀구,1141,66.7,171026,9,2.2,1554,376.0,413246,1141,218,900,23,0,1141,803,72,118,11,68,69
"인천광역시",연수구,655,32.7,200408,11,2.8,1903,475.9,399869,655,111,526,18,0,655,499,34,55,7,26,34
"인천광역시",남동구,1834,60.0,305694,19,3.5,2649,493.4,536938,1834,319,1477,38,0,1834,1284,98,228,14,111,99
"인천광역시",부평구,1412,59.6,237037,16,3.1,2394,470.4,508881,1412,281,1092,39,0,1412,973,99,143,10,100,87
"인천광역시",계양구,894,27.9,320579,8,2.7,932,310.8,299904,894,174,693,27,0,894,595,59,112,6,54,68
"인천광역시",서구,1712,68.1,251483,4,0.7,1250,225.7,553890,1712,306,1367,39,0,1712,1065,93,229,12,163,150
"인천광역시",강화군,183,24.8,73836,11,15.7,249,355.6,70025,183,28,139,16,0,183,109,7,39,2,12,14
"인천광역시",옹진군,35,28.2,12418,2,9.7,64,309.6,20670,35,1,30,4,0,35,20,1,9,0,1,4
"광주광역시",소계,7661,110.7,691740,62,4.2,12163,826.6,1471385,7661,1156,6273,232,0,7661,5779,161,834,122,597,168
"광주광역시",동구,532,121.4,43819,3,2.9,764,731.0,104510,532,105,404,23,0,532,415,17,40,11,43,6
"광주광역시",서구,2015,134.6,149682,9,3.0,3196,1071.7,298223,2015,256,1702,57,0,2015,1595,47,184,32,115,42
"광주광역시",남구,862,92.6,93068,11,5.1,1326,613.8,216032,862,156,678,28,0,862,653,14,99,16,65,15
"광주광역시",북구,2173,109.6,198229,24,5.5,3450,793.0,435063,2173,379,1723,71,0,2173,1612,42,238,33,201,47
"광주광역시",광산구,2079,100.5,206942,15,3.6,3427,820.7,417557,2079,260,1766,53,0,2079,1504,41,273,30,173,58
"대전광역시",소계,7215,105.1,686429,66,4.5,10636,718.3,1480777,7215,1235,5764,216,-,7215,5140,368,737,37,498,435
"대전광역시",동구,1102,116.7,94440,16,7.0,1633,718.0,227426,1102,170,890,42,-,1102,719,67,123,3,106,84
"대전광역시",중구,1225,119.5,102496,11,4.6,1781,751.5,237000,1225,246,933,46,-,1225,852,82,125,4,74,88
"대전광역시",서구,2333,109.2,213714,19,3.9,3452,717.5,481107,2333,461,1807,65,-,2333,1717,101,179,11,175,150
"대전광역시",유성구,1803,98.6,182925,8,2.2,2722,763.0,356738,1803,213,1543,47,-,1803,1357,66,167,8,112,93
"대전광역시",대덕구,752,81.0,92854,12,6.7,1048,587.1,178506,752,145,591,16,-,752,495,52,143,11,31,20
"울산광역시",소계,3834,66.6,575700,51,4.4,5444,471.8,1153901,3834,709,2952,172,1,3834,2537,151,457,21,446,222
"울산광역시",중구,603,58.5,103005,8,3.6,847,386.0,219428,603,124,451,28,0,603,424,19,64,0,62,34
"울산광역시",남구,1272,78.8,161426,11,3.4,1744,537.4,324527,1272,277,948,47,0,1272,917,52,129,6,106,62
"울산광역시",동구,554,88.2,62846,3,1.9,721,450.8,159939,554,110,413,31,0,554,313,26,31,3,149,32
"울산광역시",북구,667,56.4,118342,14,6.3,1039,469.4,221325,667,80,562,24,1,667,437,25,100,0,73,32
"울산광역시",울주군,738,56.7,130081,15,6.6,1093,478.0,228682,738,118,578,42,0,738,446,29,133,12,56,62
"세종특별자치시",소계,813,46.8,173580,7,2.0,1076,298.0,360906,813,114,671,28,0,813,540,32,99,5,68,69
"경기도",소계,52391,87.3,6004126,612,4.4,77679,562.6,13807158,52391,8016,42367,2008,0,52391,33591,3351,6919,321,4240,3969
"경기도",수원시,4480,84.6,529578,29,2.4,6459,528.6,1221913,4480,831,3508,141,0,4480,3021,307,408,21,430,293
"경기도",성남시,3640,105.2,345902,31,3.2,5204,544.8,955248,3640,650,2837,153,0,3640,2366,347,338,17,294,278
"경기도",의정부시,1695,101.2,167461,13,2.8,2479,531.5,466455,1695,349,1297,49,0,1695,1098,110,178,8,173,128
"경기도",안양시,1337,63.9,209297,9,1.6,1958,351.8,556570,1337,246,1040,51,0,1337,847,94,129,5,102,160
"경기도",부천시,3364,109.5,307262,23,2.7,4716,559.6,842788,3364,673,2590,101,0,3364,2081,257,377,10,324,315
"경기도",광명시,964,92.2,104537,4,1.3,1377,454.4,303068,964,178,740,46,0,964,610,73,115,0,90,76
"경기도",평택시,3190,109.3,291735,41,7.3,4819,859.8,560475,3190,458,2615,117,0,3190,2105,172,409,32,274,198
"경기도",동두천시,329,83.8,39263,4,4.1,456,466.8,97687,329,58,260,11,0,329,224,16,44,2,17,26
"경기도",안산시,3931,127.0,309505,35,5.0,5753,814.7,706185,3931,512,3308,111,0,3931,2570,222,491,27,293,328
"경기도",고양시,3586,82.9,432592,37,3.4,5112,468.7,1090738,3586,544,2893,149,0,3586,2305,259,394,10,347,271
"경기도",과천시,187,76.6,24409,6,9.5,290,457.4,63397,187,18,162,7,0,187,132,9,21,0,10,15
"경기도",구리시,758,103.1,73503,6,3.0,1097,551.7,198856,758,154,582,22,0,758,455,46,113,7,59,78
"경기도",남양주시,2255,74.4,303129,32,4.4,3419,474.6,720462,2255,375,1756,124,0,2255,1381,137,350,14,170,203
"경기도",오산시,1090,99.7,109374,6,2.5,1559,652.4,238956,1090,185,868,37,0,1090,701,69,121,3,106,90
"경기도",시흥시,2293,91.4,250866,26,4.9,3497,655.7,533305,2293,267,1972,54,0,2293,1451,126,378,25,154,159
"경기도",군포시,709,68.4,103583,9,3.2,1043,372.4,280039,709,133,543,33,0,709,423,47,93,3,99,44
"경기도",의왕시,414,61.2,67604,5,3.0,615,373.1,164857,414,65,320,29,0,414,270,43,46,7,21,27
"경기도",하남시,1192,95.9,124309,13,4.4,1788,604.8,295620,1192,144,1002,46,0,1192,647,85,195,6,122,137
"경기도",용인시,3262,68.1,478727,35,3.2,5066,464.4,1090907,3262,416,2760,86,0,3262,2188,177,428,24,236,209
"경기도",파주시,1475,66.3,222522,34,7.1,1997,419.3,476272,1475,238,1164,73,0,1475,951,87,211,11,79,136
"경기도",이천시,1106,93.2,118637,25,11.1,1708,757.7,225418,1106,139,919,48,0,1106,739,50,176,11,80,50
"경기도",안성시,1075,99.1,108455,13,6.6,1779,897.4,198234,1075,102,921,52,0,1075,682,44,204,11,65,69
"경기도",김포시,1687,73.7,228800,29,5.9,2632,534.1,492766,1687,222,1398,67,0,1687,1018,125,255,11,170,108
"경기도",화성시,2959,65.0,455136,45,5.0,4375,490.0,892884,2959,356,2483,120,0,2959,1874,188,446,26,218,207
"경기도",광주시,1930,97.0,198991,27,6.9,2924,742.2,393954,1930,253,1606,71,0,1930,1249,86,366,9,126,94
"경기도",양주시,1027,93.2,110181,14,5.9,1520,640.4,237370,1027,126,844,57,0,1027,643,72,183,6,44,79
"경기도",포천시,829,86.9,95439,26,16.3,1347,845.1,159389,829,90,696,43,0,829,516,46,169,6,49,43
"경기도",여주시,507,72.1,70352,16,13.9,859,744.6,115358,507,63,410,34,0,507,305,21,101,7,30,43
"경기도",연천군,203,69.3,29303,5,11.3,316,711.2,44433,203,29,158,16,0,203,121,14,40,0,14,14
"경기도",가평군,364,115.4,31540,5,7.9,595,938.8,63380,364,54,280,30,0,364,251,9,51,0,19,34
"경기도",양평군,553,89.0,62134,9,7.5,920,765.6,120174,553,88,435,30,0,553,367,13,89,2,25,57
"강원특별자치도",소계,6915,85.5,809099,162,10.4,11396,730.4,1560172,6915,1104,5503,308,0,6915,4883,282,1027,27,408,288
"강원특별자치도",춘천시,1364,98.0,139153,20,7.0,2343,817.8,286489,1364,218,1104,42,0,1364,950,64,164,1,104,81
"강원특별자치도",원주시,1805,100.7,179251,33,9.2,2923,817.1,357710,1805,265,1504,36,0,1805,1395,75,201,6,83,45
"강원특별자치도",강릉시,838,74.6,112396,12,5.6,1310,607.6,215603,838,162,653,23,0,838,633,27,106,4,39,29
"강원특별자치도",동해시,293,62.5,46848,6,6.6,484,529.0,91492,293,70,214,9,0,293,218,8,40,1,13,13
"강원특별자치도",태백시,170,80.9,21015,2,4.7,267,621.7,42945,170,30,131,9,0,170,127,6,25,2,5,5
"강원특별자치도",속초시,446,112.3,39711,1,1.2,699,835.4,83674,446,78,362,6,0,446,339,14,74,0,16,3
"강원특별자치도",삼척시,357,107.2,33312,16,24.3,638,967.6,65939,357,47,269,41,0,357,224,17,58,3,20,35
"강원특별자치도",홍천군,335,83.2,40260,13,18.6,504,719.5,70052,335,48,262,25,0,335,206,15,71,2,27,14
"강원특별자치도",횡성군,205,74.7,27441,8,17.0,327,694.3,47097,205,24,162,19,0,205,123,7,48,2,19,6
"강원특별자치도",영월군,154,70.7,21789,4,10.3,252,647.8,38902,154,26,106,22,0,154,93,7,31,0,16,7
"강원특별자치도",평창군,139,52.8,26320,5,11.9,307,728.7,42132,139,18,112,9,0,139,71,8,36,2,11,11
"강원특별자치도",정선군,100,46.6,21476,6,16.2,169,455.1,37135,100,18,76,6,0,100,70,4,14,1,4,7
"강원특별자치도",철원군,150,60.8,24652,12,26.5,218,481.0,45325,150,24,115,11,0,150,89,10,32,0,12,7
"강원특별자치도",화천군,122,91.1,13389,10,39.9,185,737.6,25081,122,15,88,19,0,122,65,5,36,1,8,7
"강원특별자치도",양구군,77,62.8,12267,2,8.9,156,692.5,22526,77,6,58,13,0,77,40,5,17,0,13,2
"강원특별자치도",인제군,73,38.6,18913,8,25.0,140,438.1,31959,73,7,62,4,0,73,50,2,13,1,4,3
"강원특별자치도",고성군,129,87.9,14671,1,3.6,220,789.4,27869,129,21,103,5,0,129,80,5,32,1,4,7
"강원특별자치도",양양군,158,97.3,16235,3,10.6,254,899.4,28242,158,27,122,9,0,158,110,3,29,0,10,6
"충청북도",소계,8398,97.0,865620,171,10.4,13238,808.2,1637897,8398,1059,6914,425,0,8398,5522,350,1276,68,625,557
"충청북도",청주시,4456,102.5,434677,61,7.1,6887,803.1,857527,4456,598,3712,146,0,4456,3056,203,528,26,360,283
